Time,Ws_name,Message
2024-03-15 12:08:04,Volumetrica WS,Pong: {}
2024-03-15 12:08:08,Tradestation WS,"Heartbeat:82, Timestamp:2024-03-15T11:08:09Z"
2024-03-15 12:08:09,Volumetrica WS,Pong: {}
2024-03-15 12:08:13,Tradestation WS,"Heartbeat:83, Timestamp:2024-03-15T11:08:14Z"
2024-03-15 12:08:14,Volumetrica WS,Pong: {}
2024-03-15 12:08:18,Tradestation WS,"Heartbeat:84, Timestamp:2024-03-15T11:08:19Z"
2024-03-15 12:08:19,Volumetrica WS,Pong: {}
2024-03-15 12:08:23,Tradestation WS,"Heartbeat:85, Timestamp:2024-03-15T11:08:24Z"
2024-03-15 12:08:24,Volumetrica WS,Pong: {}
2024-03-15 12:08:28,Tradestation WS,"Heartbeat:86, Timestamp:2024-03-15T11:08:29Z"
2024-03-15 12:08:29,Volumetrica WS,Pong: {}
2024-03-15 12:08:33,Tradestation WS,"Heartbeat:87, Timestamp:2024-03-15T11:08:34Z"
2024-03-15 12:08:34,Volumetrica WS,Pong: {}
2024-03-15 12:08:38,Tradestation WS,"Heartbeat:88, Timestamp:2024-03-15T11:08:39Z"
2024-03-15 12:08:39,Volumetrica WS,Pong: {}
2024-03-15 12:08:43,Tradestation WS,"Heartbeat:89, Timestamp:2024-03-15T11:08:44Z"
2024-03-15 12:08:44,Volumetrica WS,Pong: {}
2024-03-15 12:08:48,Tradestation WS,"Heartbeat:90, Timestamp:2024-03-15T11:08:49Z"
2024-03-15 12:08:49,Volumetrica WS,Pong: {}
2024-03-15 12:08:53,Tradestation WS,"Heartbeat:91, Timestamp:2024-03-15T11:08:54Z"
2024-03-15 12:08:54,Volumetrica WS,Pong: {}
2024-03-15 12:08:58,Tradestation WS,"Heartbeat:92, Timestamp:2024-03-15T11:08:59Z"
2024-03-15 12:08:59,Volumetrica WS,Pong: {}
2024-03-15 12:09:03,Tradestation WS,"Heartbeat:93, Timestamp:2024-03-15T11:09:04Z"
2024-03-15 12:09:04,Volumetrica WS,Pong: {}
2024-03-15 12:09:08,Tradestation WS,"Heartbeat:94, Timestamp:2024-03-15T11:09:09Z"
2024-03-15 12:09:09,Volumetrica WS,Pong: {}
2024-03-15 12:09:13,Tradestation WS,"Heartbeat:95, Timestamp:2024-03-15T11:09:14Z"
2024-03-15 12:09:14,Volumetrica WS,Pong: {}
2024-03-15 12:09:18,Tradestation WS,"Heartbeat:96, Timestamp:2024-03-15T11:09:19Z"
2024-03-15 12:09:19,Volumetrica WS,Pong: {}
2024-03-15 12:09:23,Tradestation WS,"Heartbeat:97, Timestamp:2024-03-15T11:09:24Z"
2024-03-15 12:09:24,Volumetrica WS,Pong: {}
2024-03-15 12:09:28,Tradestation WS,"Heartbeat:98, Timestamp:2024-03-15T11:09:29Z"
2024-03-15 12:09:29,Volumetrica WS,Pong: {}
2024-03-15 12:09:33,Tradestation WS,"Heartbeat:99, Timestamp:2024-03-15T11:09:34Z"
2024-03-15 12:09:34,Volumetrica WS,Pong: {}
2024-03-15 12:09:38,Tradestation WS,"Heartbeat:100, Timestamp:2024-03-15T11:09:39Z"
2024-03-15 12:09:39,Volumetrica WS,Pong: {}
2024-03-15 12:09:43,Tradestation WS,"Heartbeat:101, Timestamp:2024-03-15T11:09:44Z"
2024-03-15 12:09:44,Volumetrica WS,Pong: {}
2024-03-15 12:09:48,Tradestation WS,"Heartbeat:102, Timestamp:2024-03-15T11:09:49Z"
2024-03-15 12:09:49,Volumetrica WS,Pong: {}
2024-03-15 12:09:53,Tradestation WS,"Heartbeat:103, Timestamp:2024-03-15T11:09:54Z"
2024-03-15 12:09:54,Volumetrica WS,Pong: {}
2024-03-15 12:09:58,Tradestation WS,"Heartbeat:104, Timestamp:2024-03-15T11:09:59Z"
2024-03-15 12:09:59,Volumetrica WS,Pong: {}
2024-03-15 12:10:03,Tradestation WS,"Heartbeat:105, Timestamp:2024-03-15T11:10:04Z"
2024-03-15 12:10:04,Volumetrica WS,Pong: {}
2024-03-15 12:10:08,Tradestation WS,"Heartbeat:106, Timestamp:2024-03-15T11:10:09Z"
2024-03-15 12:10:09,Volumetrica WS,Pong: {}
2024-03-15 12:10:13,Tradestation WS,"Heartbeat:107, Timestamp:2024-03-15T11:10:14Z"
2024-03-15 12:10:14,Volumetrica WS,Pong: {}
2024-03-15 12:10:18,Tradestation WS,"Heartbeat:108, Timestamp:2024-03-15T11:10:19Z"
2024-03-15 12:10:19,Volumetrica WS,Pong: {}
2024-03-15 12:10:23,Tradestation WS,"Heartbeat:109, Timestamp:2024-03-15T11:10:24Z"
2024-03-15 12:10:24,Volumetrica WS,Pong: {}
2024-03-15 12:10:28,Tradestation WS,"Heartbeat:110, Timestamp:2024-03-15T11:10:29Z"
2024-03-15 12:10:29,Volumetrica WS,Pong: {}
2024-03-15 12:10:33,Tradestation WS,"Heartbeat:111, Timestamp:2024-03-15T11:10:34Z"
2024-03-15 12:10:34,Volumetrica WS,Pong: {}
2024-03-15 12:10:38,Tradestation WS,"Heartbeat:112, Timestamp:2024-03-15T11:10:39Z"
2024-03-15 12:10:39,Volumetrica WS,Pong: {}
2024-03-15 12:10:43,Tradestation WS,"Heartbeat:113, Timestamp:2024-03-15T11:10:44Z"
2024-03-15 12:10:44,Volumetrica WS,Pong: {}
2024-03-15 12:10:48,Tradestation WS,"Heartbeat:114, Timestamp:2024-03-15T11:10:49Z"
2024-03-15 12:10:49,Volumetrica WS,Pong: {}
2024-03-15 12:10:53,Tradestation WS,"Heartbeat:115, Timestamp:2024-03-15T11:10:54Z"
2024-03-15 12:10:54,Volumetrica WS,Pong: {}
2024-03-15 12:10:58,Tradestation WS,"Heartbeat:116, Timestamp:2024-03-15T11:10:59Z"
2024-03-15 12:10:59,Volumetrica WS,Pong: {}
2024-03-15 12:11:03,Tradestation WS,"Heartbeat:117, Timestamp:2024-03-15T11:11:04Z"
2024-03-15 12:11:04,Volumetrica WS,Pong: {}
2024-03-15 12:11:08,Tradestation WS,"Heartbeat:118, Timestamp:2024-03-15T11:11:09Z"
2024-03-15 12:11:09,Volumetrica WS,Pong: {}
2024-03-15 12:11:13,Tradestation WS,"Heartbeat:119, Timestamp:2024-03-15T11:11:14Z"
2024-03-15 12:11:14,Volumetrica WS,Pong: {}
2024-03-15 12:11:18,Tradestation WS,"Heartbeat:120, Timestamp:2024-03-15T11:11:19Z"
2024-03-15 12:11:19,Volumetrica WS,Pong: {}
2024-03-15 12:11:23,Tradestation WS,"Heartbeat:121, Timestamp:2024-03-15T11:11:24Z"
2024-03-15 12:11:24,Volumetrica WS,Pong: {}
2024-03-15 12:11:28,Tradestation WS,"Heartbeat:122, Timestamp:2024-03-15T11:11:29Z"
2024-03-15 12:11:29,Volumetrica WS,Pong: {}
2024-03-15 12:11:33,Tradestation WS,"Heartbeat:123, Timestamp:2024-03-15T11:11:34Z"
2024-03-15 12:11:34,Volumetrica WS,Pong: {}
2024-03-15 12:11:38,Tradestation WS,"Heartbeat:124, Timestamp:2024-03-15T11:11:39Z"
2024-03-15 12:11:39,Volumetrica WS,Pong: {}
2024-03-15 12:11:43,Tradestation WS,"Heartbeat:125, Timestamp:2024-03-15T11:11:44Z"
2024-03-15 12:11:44,Volumetrica WS,Pong: {}
2024-03-15 12:11:48,Tradestation WS,"Heartbeat:126, Timestamp:2024-03-15T11:11:49Z"
2024-03-15 12:11:49,Volumetrica WS,Pong: {}
2024-03-15 12:11:53,Tradestation WS,"Heartbeat:127, Timestamp:2024-03-15T11:11:54Z"
2024-03-15 12:11:54,Volumetrica WS,Pong: {}
2024-03-15 12:11:58,Tradestation WS,"Heartbeat:128, Timestamp:2024-03-15T11:11:59Z"
2024-03-15 12:11:59,Volumetrica WS,Pong: {}
2024-03-15 12:12:03,Tradestation WS,"Heartbeat:129, Timestamp:2024-03-15T11:12:04Z"
2024-03-15 12:12:04,Volumetrica WS,Pong: {}
2024-03-15 12:12:08,Tradestation WS,"Heartbeat:130, Timestamp:2024-03-15T11:12:09Z"
2024-03-15 12:12:09,Volumetrica WS,Pong: {}
2024-03-15 12:12:13,Tradestation WS,"Heartbeat:131, Timestamp:2024-03-15T11:12:14Z"
2024-03-15 12:12:14,Volumetrica WS,Pong: {}
2024-03-15 12:12:18,Tradestation WS,"Heartbeat:132, Timestamp:2024-03-15T11:12:19Z"
2024-03-15 12:12:19,Volumetrica WS,Pong: {}
2024-03-15 12:12:23,Tradestation WS,"Heartbeat:133, Timestamp:2024-03-15T11:12:24Z"
2024-03-15 12:12:24,Volumetrica WS,Pong: {}
2024-03-15 12:12:28,Tradestation WS,"Heartbeat:134, Timestamp:2024-03-15T11:12:29Z"
2024-03-15 12:12:29,Volumetrica WS,Pong: {}
2024-03-15 12:12:33,Tradestation WS,"Heartbeat:135, Timestamp:2024-03-15T11:12:34Z"
2024-03-15 12:12:34,Volumetrica WS,Pong: {}
2024-03-15 12:12:38,Tradestation WS,"Heartbeat:136, Timestamp:2024-03-15T11:12:39Z"
2024-03-15 12:12:39,Volumetrica WS,Pong: {}
2024-03-15 12:12:43,Tradestation WS,"Heartbeat:137, Timestamp:2024-03-15T11:12:44Z"
2024-03-15 12:12:44,Volumetrica WS,Pong: {}
2024-03-15 12:12:48,Tradestation WS,"Heartbeat:138, Timestamp:2024-03-15T11:12:49Z"
2024-03-15 12:12:49,Volumetrica WS,Pong: {}
2024-03-15 12:12:53,Tradestation WS,"Heartbeat:139, Timestamp:2024-03-15T11:12:54Z"
2024-03-15 12:12:54,Volumetrica WS,Pong: {}
2024-03-15 12:12:58,Tradestation WS,"Heartbeat:140, Timestamp:2024-03-15T11:12:59Z"
2024-03-15 12:12:59,Volumetrica WS,Pong: {}
2024-03-15 12:13:03,Tradestation WS,"Heartbeat:141, Timestamp:2024-03-15T11:13:04Z"
2024-03-15 12:13:04,Volumetrica WS,Pong: {}
2024-03-15 12:13:08,Tradestation WS,"Heartbeat:142, Timestamp:2024-03-15T11:13:09Z"
2024-03-15 12:13:09,Volumetrica WS,Pong: {}
2024-03-15 12:13:13,Tradestation WS,"Heartbeat:143, Timestamp:2024-03-15T11:13:14Z"
2024-03-15 12:13:14,Volumetrica WS,Pong: {}
2024-03-15 12:13:18,Tradestation WS,"Heartbeat:144, Timestamp:2024-03-15T11:13:19Z"
2024-03-15 12:13:19,Volumetrica WS,Pong: {}
2024-03-15 12:13:23,Tradestation WS,"Heartbeat:145, Timestamp:2024-03-15T11:13:24Z"
2024-03-15 12:13:24,Volumetrica WS,Pong: {}
2024-03-15 12:13:28,Tradestation WS,"Heartbeat:146, Timestamp:2024-03-15T11:13:29Z"
2024-03-15 12:13:29,Volumetrica WS,Pong: {}
2024-03-15 12:13:33,Tradestation WS,"Heartbeat:147, Timestamp:2024-03-15T11:13:34Z"
2024-03-15 12:13:34,Volumetrica WS,Pong: {}
2024-03-15 12:13:38,Tradestation WS,"Heartbeat:148, Timestamp:2024-03-15T11:13:39Z"
2024-03-15 12:13:39,Volumetrica WS,Pong: {}
2024-03-15 12:13:43,Tradestation WS,"Heartbeat:149, Timestamp:2024-03-15T11:13:44Z"
2024-03-15 12:13:44,Volumetrica WS,Pong: {}
2024-03-15 12:13:48,Tradestation WS,"Heartbeat:150, Timestamp:2024-03-15T11:13:49Z"
2024-03-15 12:13:49,Volumetrica WS,Pong: {}
2024-03-15 12:13:53,Tradestation WS,"Heartbeat:151, Timestamp:2024-03-15T11:13:54Z"
2024-03-15 12:13:54,Volumetrica WS,Pong: {}
2024-03-15 12:13:58,Tradestation WS,"Heartbeat:152, Timestamp:2024-03-15T11:13:59Z"
2024-03-15 12:13:59,Volumetrica WS,Pong: {}
2024-03-15 12:14:03,Tradestation WS,"Heartbeat:153, Timestamp:2024-03-15T11:14:04Z"
2024-03-15 12:14:04,Volumetrica WS,Pong: {}
2024-03-15 12:14:08,Tradestation WS,"Heartbeat:154, Timestamp:2024-03-15T11:14:09Z"
2024-03-15 12:14:09,Volumetrica WS,Pong: {}
2024-03-15 12:14:13,Tradestation WS,"Heartbeat:155, Timestamp:2024-03-15T11:14:14Z"
2024-03-15 12:14:14,Volumetrica WS,Pong: {}
2024-03-15 12:14:18,Tradestation WS,"Heartbeat:156, Timestamp:2024-03-15T11:14:19Z"
2024-03-15 12:14:19,Volumetrica WS,Pong: {}
2024-03-15 12:14:23,Tradestation WS,"Heartbeat:157, Timestamp:2024-03-15T11:14:24Z"
2024-03-15 12:14:24,Volumetrica WS,Pong: {}
2024-03-15 12:14:28,Tradestation WS,"Heartbeat:158, Timestamp:2024-03-15T11:14:29Z"
2024-03-15 12:14:29,Volumetrica WS,Pong: {}
2024-03-15 12:14:33,Tradestation WS,"Heartbeat:159, Timestamp:2024-03-15T11:14:34Z"
2024-03-15 12:14:34,Volumetrica WS,Pong: {}
2024-03-15 12:14:38,Tradestation WS,"Heartbeat:160, Timestamp:2024-03-15T11:14:39Z"
2024-03-15 12:14:39,Volumetrica WS,Pong: {}
2024-03-15 12:14:43,Tradestation WS,"Heartbeat:161, Timestamp:2024-03-15T11:14:44Z"
2024-03-15 12:14:44,Volumetrica WS,Pong: {}
2024-03-15 12:14:48,Tradestation WS,"Heartbeat:162, Timestamp:2024-03-15T11:14:49Z"
2024-03-15 12:14:49,Volumetrica WS,Pong: {}
2024-03-15 12:14:53,Tradestation WS,"Heartbeat:163, Timestamp:2024-03-15T11:14:54Z"
2024-03-15 12:14:54,Volumetrica WS,Pong: {}
2024-03-15 12:14:58,Tradestation WS,"Heartbeat:164, Timestamp:2024-03-15T11:14:59Z"
2024-03-15 12:14:59,Volumetrica WS,Pong: {}
2024-03-15 12:15:03,Tradestation WS,"Heartbeat:165, Timestamp:2024-03-15T11:15:04Z"
2024-03-15 12:15:04,Volumetrica WS,Pong: {}
2024-03-15 12:15:08,Tradestation WS,"Heartbeat:166, Timestamp:2024-03-15T11:15:09Z"
2024-03-15 12:15:09,Volumetrica WS,Pong: {}
2024-03-15 12:15:13,Tradestation WS,"Heartbeat:167, Timestamp:2024-03-15T11:15:14Z"
2024-03-15 12:15:14,Volumetrica WS,Pong: {}
2024-03-15 12:15:18,Tradestation WS,"Heartbeat:168, Timestamp:2024-03-15T11:15:19Z"
2024-03-15 12:15:19,Volumetrica WS,Pong: {}
2024-03-15 12:15:23,Tradestation WS,"Heartbeat:169, Timestamp:2024-03-15T11:15:24Z"
2024-03-15 12:15:24,Volumetrica WS,Pong: {}
2024-03-15 12:15:28,Tradestation WS,"Heartbeat:170, Timestamp:2024-03-15T11:15:29Z"
2024-03-15 12:15:29,Volumetrica WS,Pong: {}
2024-03-15 12:15:33,Tradestation WS,"Heartbeat:171, Timestamp:2024-03-15T11:15:34Z"
2024-03-15 12:15:34,Volumetrica WS,Pong: {}
2024-03-15 12:15:38,Tradestation WS,"Heartbeat:172, Timestamp:2024-03-15T11:15:39Z"
2024-03-15 12:15:39,Volumetrica WS,Pong: {}
2024-03-15 12:15:43,Tradestation WS,"Heartbeat:173, Timestamp:2024-03-15T11:15:44Z"
2024-03-15 12:15:44,Volumetrica WS,Pong: {}
2024-03-15 12:15:48,Tradestation WS,"Heartbeat:174, Timestamp:2024-03-15T11:15:49Z"
2024-03-15 12:15:49,Volumetrica WS,Pong: {}
2024-03-15 12:15:53,Tradestation WS,"Heartbeat:175, Timestamp:2024-03-15T11:15:54Z"
2024-03-15 12:15:54,Volumetrica WS,Pong: {}
2024-03-15 12:15:58,Tradestation WS,"Heartbeat:176, Timestamp:2024-03-15T11:15:59Z"
2024-03-15 12:15:59,Volumetrica WS,Pong: {}
2024-03-15 12:16:03,Tradestation WS,"Heartbeat:177, Timestamp:2024-03-15T11:16:04Z"
2024-03-15 12:16:04,Volumetrica WS,Pong: {}
2024-03-15 12:16:08,Tradestation WS,"Heartbeat:178, Timestamp:2024-03-15T11:16:09Z"
2024-03-15 12:16:09,Volumetrica WS,Pong: {}
2024-03-15 12:16:13,Tradestation WS,"Heartbeat:179, Timestamp:2024-03-15T11:16:14Z"
2024-03-15 12:16:14,Volumetrica WS,Pong: {}
2024-03-15 12:16:18,Tradestation WS,"Heartbeat:180, Timestamp:2024-03-15T11:16:19Z"
2024-03-15 12:16:19,Volumetrica WS,Pong: {}
2024-03-15 12:16:23,Tradestation WS,"Heartbeat:181, Timestamp:2024-03-15T11:16:24Z"
2024-03-15 12:16:24,Volumetrica WS,Pong: {}
2024-03-15 12:16:28,Tradestation WS,"Heartbeat:182, Timestamp:2024-03-15T11:16:29Z"
2024-03-15 12:16:29,Volumetrica WS,Pong: {}
2024-03-15 12:16:33,Tradestation WS,"Heartbeat:183, Timestamp:2024-03-15T11:16:34Z"
2024-03-15 12:16:35,Volumetrica WS,Pong: {}
2024-03-15 12:16:38,Tradestation WS,"Heartbeat:184, Timestamp:2024-03-15T11:16:39Z"
2024-03-15 12:16:40,Volumetrica WS,Pong: {}
2024-03-15 12:16:43,Tradestation WS,"Heartbeat:185, Timestamp:2024-03-15T11:16:44Z"
2024-03-15 12:16:45,Volumetrica WS,Pong: {}
2024-03-15 12:16:48,Tradestation WS,"Heartbeat:186, Timestamp:2024-03-15T11:16:49Z"
2024-03-15 12:16:50,Volumetrica WS,Pong: {}
2024-03-15 12:16:53,Tradestation WS,"Heartbeat:187, Timestamp:2024-03-15T11:16:54Z"
2024-03-15 12:16:55,Volumetrica WS,Pong: {}
2024-03-15 12:16:58,Tradestation WS,"Heartbeat:188, Timestamp:2024-03-15T11:16:59Z"
2024-03-15 12:17:00,Volumetrica WS,Pong: {}
2024-03-15 12:17:03,Tradestation WS,"Heartbeat:189, Timestamp:2024-03-15T11:17:04Z"
2024-03-15 12:17:05,Volumetrica WS,Pong: {}
2024-03-15 12:17:08,Tradestation WS,"Heartbeat:190, Timestamp:2024-03-15T11:17:09Z"
2024-03-15 12:17:10,Volumetrica WS,Pong: {}
2024-03-15 12:17:13,Tradestation WS,"Heartbeat:191, Timestamp:2024-03-15T11:17:14Z"
2024-03-15 12:17:15,Volumetrica WS,Pong: {}
2024-03-15 12:17:18,Tradestation WS,"Heartbeat:192, Timestamp:2024-03-15T11:17:19Z"
2024-03-15 12:17:20,Volumetrica WS,Pong: {}
2024-03-15 12:17:23,Tradestation WS,"Heartbeat:193, Timestamp:2024-03-15T11:17:24Z"
2024-03-15 12:17:25,Volumetrica WS,Pong: {}
2024-03-15 12:17:28,Tradestation WS,"Heartbeat:194, Timestamp:2024-03-15T11:17:29Z"
2024-03-15 12:17:30,Volumetrica WS,Pong: {}
2024-03-15 12:17:33,Tradestation WS,"Heartbeat:195, Timestamp:2024-03-15T11:17:34Z"
2024-03-15 12:17:35,Volumetrica WS,Pong: {}
2024-03-15 12:17:38,Tradestation WS,"Heartbeat:196, Timestamp:2024-03-15T11:17:39Z"
2024-03-15 12:17:40,Volumetrica WS,Pong: {}
2024-03-15 12:17:43,Tradestation WS,"Heartbeat:197, Timestamp:2024-03-15T11:17:44Z"
2024-03-15 12:17:45,Volumetrica WS,Pong: {}
2024-03-15 12:17:48,Tradestation WS,"Heartbeat:198, Timestamp:2024-03-15T11:17:49Z"
2024-03-15 12:17:50,Volumetrica WS,Pong: {}
2024-03-15 12:17:53,Tradestation WS,"Heartbeat:199, Timestamp:2024-03-15T11:17:54Z"
2024-03-15 12:17:55,Volumetrica WS,Pong: {}
2024-03-15 12:17:58,Tradestation WS,"Heartbeat:200, Timestamp:2024-03-15T11:17:59Z"
2024-03-15 12:18:00,Volumetrica WS,Pong: {}
2024-03-15 12:18:03,Tradestation WS,"Heartbeat:201, Timestamp:2024-03-15T11:18:04Z"
2024-03-15 12:18:05,Volumetrica WS,Pong: {}
2024-03-15 12:18:08,Tradestation WS,"Heartbeat:202, Timestamp:2024-03-15T11:18:09Z"
2024-03-15 12:18:10,Volumetrica WS,Pong: {}
2024-03-15 12:18:13,Tradestation WS,"Heartbeat:203, Timestamp:2024-03-15T11:18:14Z"
2024-03-15 12:18:15,Volumetrica WS,Pong: {}
2024-03-15 12:18:18,Tradestation WS,"Heartbeat:204, Timestamp:2024-03-15T11:18:19Z"
2024-03-15 12:18:20,Volumetrica WS,Pong: {}
2024-03-15 12:18:23,Tradestation WS,"Heartbeat:205, Timestamp:2024-03-15T11:18:24Z"
2024-03-15 12:18:25,Volumetrica WS,Pong: {}
2024-03-15 12:18:28,Tradestation WS,"Heartbeat:206, Timestamp:2024-03-15T11:18:29Z"
2024-03-15 12:18:30,Volumetrica WS,Pong: {}
2024-03-15 12:18:33,Tradestation WS,"Heartbeat:207, Timestamp:2024-03-15T11:18:34Z"
2024-03-15 12:18:35,Volumetrica WS,Pong: {}
2024-03-15 12:18:38,Tradestation WS,"Heartbeat:208, Timestamp:2024-03-15T11:18:39Z"
2024-03-15 12:18:40,Volumetrica WS,Pong: {}
2024-03-15 12:18:43,Tradestation WS,"Heartbeat:209, Timestamp:2024-03-15T11:18:44Z"
2024-03-15 12:18:45,Volumetrica WS,Pong: {}
2024-03-15 12:18:48,Tradestation WS,"Heartbeat:210, Timestamp:2024-03-15T11:18:49Z"
2024-03-15 12:18:50,Volumetrica WS,Pong: {}
2024-03-15 12:18:53,Tradestation WS,"Heartbeat:211, Timestamp:2024-03-15T11:18:54Z"
2024-03-15 12:18:55,Volumetrica WS,Pong: {}
2024-03-15 12:18:58,Tradestation WS,"Heartbeat:212, Timestamp:2024-03-15T11:18:59Z"
2024-03-15 12:19:00,Volumetrica WS,Pong: {}
2024-03-15 12:19:03,Tradestation WS,"Heartbeat:213, Timestamp:2024-03-15T11:19:04Z"
2024-03-15 12:19:05,Volumetrica WS,Pong: {}
2024-03-15 12:19:08,Tradestation WS,"Heartbeat:214, Timestamp:2024-03-15T11:19:09Z"
2024-03-15 12:19:10,Volumetrica WS,Pong: {}
2024-03-15 12:19:13,Tradestation WS,"Heartbeat:215, Timestamp:2024-03-15T11:19:14Z"
2024-03-15 12:19:15,Volumetrica WS,Pong: {}
2024-03-15 12:19:18,Tradestation WS,"Heartbeat:216, Timestamp:2024-03-15T11:19:19Z"
2024-03-15 12:19:20,Volumetrica WS,Pong: {}
2024-03-15 12:19:23,Tradestation WS,"Heartbeat:217, Timestamp:2024-03-15T11:19:24Z"
2024-03-15 12:19:25,Volumetrica WS,Pong: {}
2024-03-15 12:19:28,Tradestation WS,"Heartbeat:218, Timestamp:2024-03-15T11:19:29Z"
2024-03-15 12:19:30,Volumetrica WS,Pong: {}
2024-03-15 12:19:33,Tradestation WS,"Heartbeat:219, Timestamp:2024-03-15T11:19:34Z"
2024-03-15 12:19:35,Volumetrica WS,Pong: {}
2024-03-15 12:19:38,Tradestation WS,"Heartbeat:220, Timestamp:2024-03-15T11:19:39Z"
2024-03-15 12:19:40,Volumetrica WS,Pong: {}
2024-03-15 12:19:43,Tradestation WS,"Heartbeat:221, Timestamp:2024-03-15T11:19:44Z"
2024-03-15 12:19:45,Volumetrica WS,Pong: {}
2024-03-15 12:19:48,Tradestation WS,"Heartbeat:222, Timestamp:2024-03-15T11:19:49Z"
2024-03-15 12:19:50,Volumetrica WS,Pong: {}
2024-03-15 12:19:53,Tradestation WS,"Heartbeat:223, Timestamp:2024-03-15T11:19:54Z"
2024-03-15 12:19:55,Volumetrica WS,Pong: {}
2024-03-15 12:19:58,Tradestation WS,"Heartbeat:224, Timestamp:2024-03-15T11:19:59Z"
2024-03-15 12:20:00,Volumetrica WS,Pong: {}
2024-03-15 12:20:03,Tradestation WS,"Heartbeat:225, Timestamp:2024-03-15T11:20:04Z"
2024-03-15 12:20:05,Volumetrica WS,Pong: {}
2024-03-15 12:20:08,Tradestation WS,"Heartbeat:226, Timestamp:2024-03-15T11:20:09Z"
2024-03-15 12:20:10,Volumetrica WS,Pong: {}
2024-03-15 12:20:13,Tradestation WS,"Heartbeat:227, Timestamp:2024-03-15T11:20:14Z"
2024-03-15 12:20:15,Volumetrica WS,Pong: {}
2024-03-15 12:20:18,Tradestation WS,"Heartbeat:228, Timestamp:2024-03-15T11:20:19Z"
2024-03-15 12:20:20,Volumetrica WS,Pong: {}
2024-03-15 12:20:23,Tradestation WS,"Heartbeat:229, Timestamp:2024-03-15T11:20:24Z"
2024-03-15 12:20:25,Volumetrica WS,Pong: {}
2024-03-15 12:20:28,Tradestation WS,"Heartbeat:230, Timestamp:2024-03-15T11:20:29Z"
2024-03-15 12:20:30,Volumetrica WS,Pong: {}
2024-03-15 12:20:33,Tradestation WS,"Heartbeat:231, Timestamp:2024-03-15T11:20:34Z"
2024-03-15 12:20:35,Volumetrica WS,Pong: {}
2024-03-15 12:20:38,Tradestation WS,"Heartbeat:232, Timestamp:2024-03-15T11:20:39Z"
2024-03-15 12:20:40,Volumetrica WS,Pong: {}
2024-03-15 12:20:43,Tradestation WS,"Heartbeat:233, Timestamp:2024-03-15T11:20:44Z"
2024-03-15 12:20:45,Volumetrica WS,Pong: {}
2024-03-15 12:20:48,Tradestation WS,"Heartbeat:234, Timestamp:2024-03-15T11:20:49Z"
2024-03-15 12:20:50,Volumetrica WS,Pong: {}
2024-03-15 12:20:53,Tradestation WS,"Heartbeat:235, Timestamp:2024-03-15T11:20:54Z"
2024-03-15 12:20:55,Volumetrica WS,Pong: {}
2024-03-15 12:20:58,Tradestation WS,"Heartbeat:236, Timestamp:2024-03-15T11:20:59Z"
2024-03-15 12:21:00,Volumetrica WS,Pong: {}
2024-03-15 12:21:03,Tradestation WS,"Heartbeat:237, Timestamp:2024-03-15T11:21:04Z"
2024-03-15 12:21:05,Volumetrica WS,Pong: {}
2024-03-15 12:21:08,Tradestation WS,"Heartbeat:238, Timestamp:2024-03-15T11:21:09Z"
2024-03-15 12:21:10,Volumetrica WS,Pong: {}
2024-03-15 12:21:13,Tradestation WS,"Heartbeat:239, Timestamp:2024-03-15T11:21:14Z"
2024-03-15 12:21:15,Volumetrica WS,Pong: {}
2024-03-15 12:21:18,Tradestation WS,"Heartbeat:240, Timestamp:2024-03-15T11:21:19Z"
2024-03-15 12:21:20,Volumetrica WS,Pong: {}
2024-03-15 12:21:23,Tradestation WS,"Heartbeat:241, Timestamp:2024-03-15T11:21:24Z"
2024-03-15 12:21:25,Volumetrica WS,Pong: {}
2024-03-15 12:21:28,Tradestation WS,"Heartbeat:242, Timestamp:2024-03-15T11:21:29Z"
2024-03-15 12:21:30,Volumetrica WS,Pong: {}
2024-03-15 12:21:33,Tradestation WS,"Heartbeat:243, Timestamp:2024-03-15T11:21:34Z"
2024-03-15 12:21:35,Volumetrica WS,Pong: {}
2024-03-15 12:21:38,Tradestation WS,"Heartbeat:244, Timestamp:2024-03-15T11:21:39Z"
2024-03-15 12:21:40,Volumetrica WS,Pong: {}
2024-03-15 12:21:43,Tradestation WS,"Heartbeat:245, Timestamp:2024-03-15T11:21:44Z"
2024-03-15 12:21:45,Volumetrica WS,Pong: {}
2024-03-15 12:21:48,Tradestation WS,"Heartbeat:246, Timestamp:2024-03-15T11:21:49Z"
2024-03-15 12:21:50,Volumetrica WS,Pong: {}
2024-03-15 12:21:53,Tradestation WS,"Heartbeat:247, Timestamp:2024-03-15T11:21:54Z"
2024-03-15 12:21:55,Volumetrica WS,Pong: {}
2024-03-15 12:21:58,Tradestation WS,"Heartbeat:248, Timestamp:2024-03-15T11:21:59Z"
2024-03-15 12:22:00,Volumetrica WS,Pong: {}
2024-03-15 12:22:03,Tradestation WS,"Heartbeat:249, Timestamp:2024-03-15T11:22:04Z"
2024-03-15 12:22:05,Volumetrica WS,Pong: {}
2024-03-15 12:22:08,Tradestation WS,"Heartbeat:250, Timestamp:2024-03-15T11:22:09Z"
2024-03-15 12:22:10,Volumetrica WS,Pong: {}
2024-03-15 12:22:13,Tradestation WS,"Heartbeat:251, Timestamp:2024-03-15T11:22:14Z"
2024-03-15 12:22:15,Volumetrica WS,Pong: {}
